part_num,name,part_cat_id,part_material
72210b,Wheel Cover 9 Spoke - for Wheel 72206,29,Plastic
87998,Helmet Army,65,Plastic
92205,"Large Figure Weapon Saw, Rotary / Circular",41,Plastic
92761,Head Top Zabrak Horns (Star Wars),65,Plastic
92204,"Large Figure Mask, Face Shield with Saw Blade",41,Plastic
92210,"Large Figure Mask, Face Shield with Mouth Guard",41,Plastic
18673,Weapon Lightsaber Hilt Straight with Ring,73,Plastic
18920,Equipment Scissors,27,Plastic
98606,Dish 9 x 9 Inverted with Pin Hole (Radar),21,Plastic
12884,Bucket 1 x 1 x 1 Straight,7,Plastic
98565,"Large Figure Skeletal, Connector, 2 x 3 with Two Ball Sockets, Rounded Ends",41,Plastic
19090,Large Figure Weapon Boomerang Half,41,Plastic
604615,Tool Ratchet / Socket Wrench,73,Plastic
16957,"Minifig Head Special, Protocol Droid [Plain]",59,Plastic
50018a,Tool Saw / Circular Saw Right,73,Plastic
50018c,Tool Socket Wrench,73,Plastic
62408,Minifig Neckwear Armour Breastplate with Shoulder Pads with Ridges and Pentagonal Shield on Front (Orc / Troll Warrior),71,Plastic
10049,Shield Broad with Spiked Bottom and Cutout Corner,73,Plastic
604548,Tool Oil Can [Ribbed Handle],73,Plastic
15440,Plate Special 2 x 2 with Curved Minifig Head Holder,9,Plastic
98604,Large Figure Chest Cover,41,Plastic
50018b,Tool Cup / Half Ball,73,Plastic
50018f,"Tool Crank Shaft with Bar, Stud",73,Plastic
98562,Large Figure Weapon Claw / Handcuff,41,Plastic
31901,"Large Figure Weapon Gun, Body",41,Plastic
30982,Helmet with Cheek Guards and Wings on Sides (Thor),65,Plastic
50018g,Weapon Gun / Ray Gun,73,Plastic
50018e,"Tool Connector 3 Bar, 120 deg, Stud on Both Sides",73,Plastic
98575,"Large Figure Mask, Black Phantom",41,Plastic
47300,"Large Figure Skeletal, Limb, Angular 90°, 3 x 3 x 2 with 2 Ball Joints, and Axle Hole",41,Plastic
13792,Helmet Welding with Visor [Plain],65,Plastic
50018d,"Tool Connector 2 Bar 90 deg, Stud on Both Sides",73,Plastic
89519,Door 1 x 8 x 12 Castle Gate (Portcullis),16,Plastic
40066,Panel 1 x 6 x 7 with 2 Columns and Arch,23,Plastic
15073,Rock Boulder Hinged Half (Chima Exploding Rock Half),33,Plastic
973c31h03,"Torso, Green Arms, Black Hands [Plain]",60,Plastic
38320,Window Pane Latticed 1 x 2 x 2,16,Plastic
50922,"Large Figure Skeletal, Limb, Angular with Ball Joint (Toa Hordika)",41,Plastic
35016,"BYGGLEK Lid, 11 x 16 x 1",5,Plastic
712b,Plate Round Corner Left 4 x 8 with Round Bottom Studs and 2 Notches,21,Plastic
44360,"Helmet Snowtrooper, Backpack",65,Plastic
66857,Tile Round 2 x 4,67,Plastic
88964,"Large Figure Barb / Horn, Flame",41,Plastic
24324,Book Binding with Two Studs,27,Plastic
78329,Plate 1 x 5,14,Plastic
48995,Tile Special 3 x 2 Round with Hole,15,Plastic
65146,Turntable Snap,18,Plastic
35017,"Storage, BYGGLEK Base, 16 x 22",17,Plastic
29ac01,"Window 1 x 1 x 2, Extended Lip, Solid Stud [with Glass]",16,Plastic
973p7w,Minifig Torso with V-Neck Shirt and Blue Overalls Print,60,Plastic
18783,Duplo Brick 1 x 2 x 2 Log Effect,4,Plastic
41812,Launcher 4 x 2 x 1 with Bottom Axle,68,Plastic
11957,Tyre 100.6 x 22 Motorcycle,29,Rubber
49731,Technic Pin without Friction Ridges Lengthwise and Foil Connector,53,Plastic
93559,Sports Hockey Stick,27,Plastic
98381,"Hat, Butcher",65,Plastic
973pt2,Minifig Torso with Octan Logo Print,60,Plastic
23930,Tail 8 x 1 with Stepped Fin,35,Plastic
24087,Minifig Hipwear Ruffled Ballerina Tutu [Plain],70,Plastic
23924,"String Cord with End Tow Ball, 50.3cm / 63L",31,Plastic
64272,"Large Figure Shoulder Cover, Armour, Vorox",41,Plastic
35015,"BYGGLEK Box Frame, 11 x 16 x 5, 1 x 4 x 3 Cutouts on Long Sides",7,Plastic
973c03h03pr3285,"Torso Race Suit Yellow Chevrolet Logo / 'CORVETTE RACING' on Back print, Black Arms and Hands",60,Plastic
712a,Plate Round Corner Left 4 x 8 with Waffle Bottom,21,Plastic
35565,Panel 2 x 6 x 6 with Gothic Arch,23,Plastic
32578,"Large Figure Weapon, Claw Arm (Tohunga)",41,Plastic
19071,"Hub, We-Do",45,Plastic
973c27h03pr9999,"Torso Racing Jacket, Light Bluish Gray Band, Mobil 1 and DMG MORI Logo's / PORSCHE, DMG MORI, and Comm Device (Radio) on Back Print, White Arms, Black Hands",60,Plastic
646ac01,"Window 1 x 6 x 2 with Shutters (old type) with Extended Lip and Solid Studs, with Fixed Glass",16,Plastic
15449,Duplo Hook,4,Plastic
35014,"Storage, BYGGLEK Base, 11 x 16",17,Plastic
78666,Brick Curved 2 x 1 with Inverted Cutout,37,Plastic
25549,Duplo Plate 4 x 6,4,Plastic
53540,"Brick Special 1 x 2 with 2 Pins, Square Pin Holes",5,Plastic
973pas,"Minifig Torso with Blue Vest, Collar and Test Tube Print",60,Plastic
973c28h08,"Torso, Blue Arms, Dark Gray Hands [Plain]",60,Plastic
50920,"Large Figure Skeletal, Limb, Angular with 2 Ball Joints (Toa Hordika)",41,Plastic
11217,"Helmet Clone Trooper Phase 2, Closed Front [Plain]",65,Plastic
98369,"Equipment Cleaver, no Holes",27,Plastic
6166,"Belville, Wall, Lattice 12 x 1 x 12 Curved",42,Plastic
98386,"Animal, Dog, Small Walking [Plain]",28,Plastic
2338,Hat High Cone Shaped,65,Plastic
77182,Slope Curved 10 x 2 x 2 with Curved End Right,37,Plastic
30593,Equipment Martian Hypersled [Life On Mars],27,Plastic
46834,Clutch Outer Side with Axle Connector,12,Plastic
973c09h01,"Torso, Dark Purple Arms, Yellow Hands [Plain]",60,Plastic
973p7g,Minifig Torso with Plain Shirt with Pockets Print,60,Plastic
69182,"Die - 6 Sided with 3 x 3 Centre Studs, and Ring (DOTS)",5,Rubber
30140,Panel 2 x 6 x 6 Log Wall [Palisade],23,Plastic
65196,Plate Special Book 11 x 16,9,Plastic
10904,"Neckwear Cape, Tattered (Ringwraith)",71,Cloth
42918,Slope Curved 8 x 2 No Studs,37,Plastic
79756,"Brick Curved 1 x 4 x 2/3 Double, No Studs",37,Plastic
80324,Flag 2 x 2 Trapezoid with Flared Area between Clips,38,Plastic
20193,Mirror Front and White Paper Backing,77,Foam
13565,"Hat Very Wide Brim, Outback Style [Fedora]",65,Plastic
79757,"Brick Curved 2 x 2 x 2/3 Double, Corner, No Studs",37,Plastic
713a,Plate Round Corner Right 4 x 8 with Waffle Bottom,21,Plastic
31ac01,Window 1 x 3 x 2 Classic with Solid Studs [Complete],16,Plastic
26045,Hat / Hood with Rounded Bear Ears,65,Plastic
35011,"BYGGLEK Lid, 32 x 44 x 2",5,Plastic
41948,Plate 8 x 8 with Rounded End,21,Plastic
777,Flag on Flagpole Type 2,38,Plastic
824,"Vehicle Base, Train 4 x 7 with Wheels Holder",36,Plastic
646cc01,Window 1 x 6 x 2 Classic Shuttered with Short Sill (Complete),16,Plastic
48165,Wedge Sloped 45° 3 x 3 Right,6,Plastic
15504,Minifig Hipwear Cat / Monkey Tail Costume [Plain],70,Plastic
50925,"Large Figure Skeletal, Torso (Toa Hordika)",41,Plastic
95648,"Sensor, Touch, EV3 with White Case",45,Plastic
98378,"Hat / Cap, Surgical",65,Plastic
6808,"Scala, Building, Support Connector with Pin",42,Plastic
32344,"Battery Cover, for Micro Scout",45,Plastic
973c31h12,"Torso, Green Arms, Dark Bluish Gray Hands [Plain]",60,Plastic
80910,"Technic Connector 1 x 2 x 4 with 2 Pin Holes, 2 Axle Holes",12,Plastic
43967,Door 1 x 4 x 5 Train Left - Thick Support Bottom,16,Plastic
973c09h02,"Torso, Dark Purple Arms, Light Nougat Hands [Plain]",60,Plastic
973p7s,"Minifig Torso with Prisoner and ""50380"" Print",60,Plastic
973p72,Torso Necklace Gold and Yellow Undershirt Print,60,Plastic
26912,"Sensor, Color and Distance, Powered Up 2 x 4 x 2",45,Plastic
65426,Wedge Plate 2 x 4 27° Right,49,Plastic
30369,Helmet Scout Trooper,65,Plastic
92092,"Hinge Train Gate 2 x 4 Locking Dual 2 Fingers without Rear Reinforcements, 7 Teeth",18,Plastic
10052,"Minifig Neckwear Beard, Rounded End [Gandalf]",71,Plastic
28533,Boat Hull 8 x 16 x 3,35,Plastic
713b,Plate Round Corner Right 4 x 8 with Round Bottom Studs and 2 Notches,21,Plastic
26913,"Motor, Medium Linear, Powered Up 4 x 6 x 3",45,Plastic
35199,"BYGGLEK Lid, 22 x 32 x 2",5,Plastic
973c28h01pr0204,"Torso Jacket with White Cross Straps Print (Imperial Soldier), Blue Arms, Yellow Hands",60,Plastic
973pa4,"Torso Adventurers Jungle Suit, Brown Vest, Black Tie Print",60,Plastic
3351a,Road Sign Triangular Type 1,38,Plastic
77180,Slope Curved 10 x 2 x 2 with Curved End Left,37,Plastic
78258,Bar 2L with Stop in Center,32,Plastic
31a,"Window 1 x 3 x 2 Classic with Solid Studs, No Glass",16,Plastic
35459,Tile Special 1 x 3 Inverted with Center Hole,15,Plastic
973c27h01pr0009,"Torso Boat Anchor Logo Print, White Arms, Yellow Hands",60,Plastic
61975,Equipment Whip [Coiled],27,Plastic
44511,Tower Roof 8 x 12 x 10 Onion Dome,20,Plastic
3842c,Helmet Classic with Thick Chin Guard without Visor Dimples,65,Plastic
14,Road Sign Round,38,Plastic
4512,Train Level Crossing Gate - Type 2,36,Plastic
18859,"Dish 8 x 8 Inverted [Radar], Hollow Studs",21,Plastic
88286,Hair Ponytail Long French Braided,65,Plastic
713,Plate Round Corner Right 4 x 8,21,Plastic
67928,"Creature Body Part, Cheep Cheep / Paragoomba Wing",75,Plastic
37312,"Sensor, Force, SPIKE",45,Plastic
53119,Plate Round 1 x 1 Swirled Top / Poo,21,Plastic
87375,"Panel Curved, Quarter, with Bars at Each End",23,Plastic
61182,"Helmet, Rebel Scout Trooper",65,Plastic
67929,Plate Special 8 x 8 x 2/3 Octagon with Rim,9,Plastic
92234,Large Figure Armor with Spikes [Flexible],41,Plastic
88287,Keffiyeh,65,Plastic
20398c01,Equipment Cup and Straw with Trans Clear Dome Lid [Plain],27,Plastic
92340,"Vehicle Base, Train 6 x 24 with Two 2 x 2 Openings and 3 Round Holes Each End",36,Plastic
50015,"Bicycle Frame, Clip for Handle Bars",36,Plastic
35114,Duplo Brick 3 x 2 Slope 33°,4,Plastic
645ac01,"Window 1 x 6 x 2 (old type) with Extended Lip and Solid Studs, with Fixed Glass",16,Plastic
11908,Hair Long Wavy with Ragged Bottom Edge,65,Plastic
10169,Bag / Sack with Handle,27,Plastic
54703,Rubber End Cap of Aircraft Fuselage,47,Rubber
35470,Plate Special 3 x 5 Cloud with 3 Center Studs,9,Plastic
86876,"Brick Special 1 x 2 with 1 Center Stud on 1 Side, Bottom Stud Holder",5,Plastic
33ac01,"Door 1 x 2 x 3 Right, Solid Stud, Fixed Glass",16,Plastic
973pre,Minifig Torso with SW Scout Trooper Bluish Grey Print,60,Plastic
65509,Plate Special 2 x 4 with Groove and Two Center Studs (Jumper),9,Plastic
24782,Minifig Hipwear Skirt [Plain],70,Plastic
87997,Equipment Cheerleader Pom Pom [Plain],27,Plastic
40238,Hair Long and Bushy with Full Beard,65,Plastic
710,Vehicle Base 6 x 17 with Hole,36,Plastic
98069,"Animal Body Part, Dinosaur, Raptor / Dilophosaurus Arm / Leg, Right [Plain]",75,Plastic
38585,Brick Special Arch 1 1/2 x 1 1/2 Corner,37,Plastic
21229,Fence Spindled 4 x 4 x 2 Quarter Round with 3 Studs,32,Plastic
79730,Door 1 x 4 x 6 with Pet Door,16,Plastic
973c08h27,"Torso, Dark Gray Arms, White Hands [Plain]",60,Plastic
49618,Slope 25° 1 x 8 x 3,3,Plastic
34816,Brick Special 1 x 2 with Vertical Closed Handle on Edge,5,Plastic
90622,"Large Figure Skeletal, Limb with Ball Sockets",41,Plastic
80394,Brick Special 4 x 6 x 4 with 2 x 2 Studs on both Sides (4+ Cockpit),5,Plastic
92223,"Large Figure Chest Cover, Armour with Angled Bar on Top and Straight Bar on Bottom",41,Plastic
98068,"Animal Body Part, Dinosaur, Raptor / Dilophosaurus Arm / Leg, Left [Plain]",75,Plastic
2684c01,"Motor, Monorail 9V [Undetermined Couplings] [Complete Assembly]",45,Plastic
25264,Head Top with Panther Ears [Plain],65,Plastic
43693,"Minifig Head Special, Skull [Plain]",59,Plastic
739,Road Sign Octagon,38,Plastic
43056,Hinge Plate 2 x 4 with Pin Hole with 2 Holes - Bottom,18,Plastic
52629,Ball 19mm,26,Plastic
973p16,Torso Airplane Logo with Stripes Print,60,Plastic
35103,Frame 2 x 16 x 6 with Knobs,16,Plastic
18907,Aircraft Fuselage Curved Forward 6 x 10 Top with 5 Window Panes,47,Plastic
74611,Plate Round 8 x 8,21,Plastic
11260,Minifig Neckwear Armour with Square Shoulder Protection (Space) [Plain],71,Plastic
95646c01,"Hub, EV3 Brick [Complete Assembly]",45,Plastic
27063,"Animal, Bird, Parrot [Plain]",28,Plastic
35473,Flower 4 x 4 Rounded Petals with Center Stud,76,Plastic
30255,Boat Deck 22 x 8 x 2 1/3,35,Plastic
675,Road Sign Square Tall [Plain],38,Plastic
6821b,"Scala, Baseplate 44 x 22 with 8 holes",42,Plastic
67696,"Technic Brick Special 2 x 2 with Ball Socket Wide and Axle Hole, No Arm Holes",26,Plastic
646c,"Window 1 x 6 x 2 with Shutters, without Glass for Slotted Bricks",16,Plastic
73230,Technic Brick 1 x 1 with Axle Hole,8,Plastic
36036,Hips and Legs Under Dress/Robe,61,Plastic
88068,Windscreen 8 x 4 2/3 x 3 2/3 Quarter Sphere (Inner) with Pins,47,Plastic
2372c01,Boat 25 x 10 x 4 1/3 [Complete Assembly],35,Plastic
42205,Door Frame 1 x 6 x 6,16,Plastic
453ac01,Window 1 x 4 x 2 Classic with Solid Studs [Complete],16,Plastic
11891,Hair Swept Back with Long Beard,65,Plastic
92226,"Large Figure Mask, Rhino",41,Plastic
24792,Hair Spiked Sloping Right,65,Plastic
93058,Weapon Throwing Star / Shuriken with Smooth Grips,73,Plastic
973p1r,Minifig Torso with Blue Striped Dungarees Print pocket,60,Plastic
6567c01,Windscreen 2 x 6 x 2 Train with Trans-Clear Glass,47,Plastic
93070,"Creature Body Part, Dragon Head Upper Jaw [Plain]",75,Plastic
973p1e,Minifig Torso with Red Horizontal Stripes Print,60,Plastic
646b,"Window 1 x 6 x 2 with Shutters (old type) with Extended Lip, no Glass",16,Plastic
74166,"Plate Special 8 x 16 x 2/3, Two Rounded Corners, Reduced Stud Sections",21,Plastic
24779,Minifig Hipwear Tail Duck Costume,70,Flexible Plastic
973c22h27,"Torso, Red Arms, White Hands [Plain]",60,Plastic
973prc,Minifig Torso with SW Blast Armor (Uncolored Plates) Print,60,Plastic
25895,"Web Effect, Half-Cone Shaped",74,Plastic
822ac01,Garage Door Solid Assembly - Old (Hinge Pin on Counterweights - One Side),16,Plastic
11298,"Large Figure Mask, Frost Beast",41,Plastic
676,"Road Sign Rectangle, Axle Pole",38,Plastic
2833,Brick Special 1 x 8 x 5/6 with No Top Studs and Channel on Ends,5,Plastic
2628,Plate Special 8 x 8 x 2/3 with Four 1 x 4 Recessed Edges,9,Plastic
43045,Hinge Plate 2 x 4 with Pin Hole with 2 Holes - Top,18,Plastic
76798,Panel 4 x 8 x 4 Quarter Circle with Axle Holes,23,Plastic
973p2k,Minifig Torso with Palm Tree and Horse Print,60,Plastic
716,Brick Round Corner 2 x 4 Half Round with Cutouts,20,Plastic
20441,"Animal Body Part, Dinosaur, Arm, Right, with Elbow Spikes",75,Plastic
27448,Turntable 2 x 2 Female,18,Plastic
38583,Brick Special Arch 1 x 2 Jumper,37,Plastic
62699,Hair Spiked Top [Plain],65,Plastic
28974,Minifig Neckwear Bracket [One Stud] - Reinforced,71,Plastic
25061,"Vehicle Track, Roller Coaster, Curve",36,Plastic
65486,Plate Angled 9 x 9 Heart Shape,21,Plastic
54672,"Hinge Brick 1 x 2 Locking with 2 Fingers Horizontal End, 7 Teeth",18,Plastic
973c27h14,"Torso, White Arms, Light Bluish Gray Hands [Plain]",60,Plastic
29114,Aircraft Fuselage Curved Forward 6 x 6 Top with Handle and 3 Pin Holes,47,Plastic
48298,Sports Net 6 x 1 x 5 Lattice Curved,32,Plastic
64000,Sports Hockey Stick,27,Plastic
6088,"Helmet, Chestplate, Clips",65,Plastic
72892,Technic Axle Flexible 26L (Axle 2L and 5L Ends) with Dark Gray Cable,43,Plastic
37316,"Sensor, Distance, SPIKE",45,Plastic
3044c,Slope 45° 2 x 1 Double with Inside Stud Holder,3,Plastic
62840,"Sensor, Temperature, NXT",45,Plastic
64570,Bracket 2 x 6 - 1 x 6 Inverted,9,Plastic
33037c01,"Scala, Building, Support L 18 Studs Long [Complete Assembly]",42,Plastic
973c11h01,"Torso, Dark Tan Arms, Yellow Hands [Plain]",60,Plastic
645cc01,Window 1 x 6 x 2 Classic with Short Sill (Complete),16,Plastic
53531,Sports Net 8 x 16 Lattice,31,Plastic
46882,Technic Panel Car Mudguard 15 x 2 x 7,40,Plastic
2629,Plate Special 8 x 16 x 2/3 with Six Recessed Edges,9,Plastic
2832,"Brick Special 2 x 8 x 5/6 with No Top Studs, and Channel on Ends, and Stud Holes on Sides",5,Plastic
2383,"Light Cabinet 2 x 2 with Lamp Holes, 1 x 2 x 1 2/3 (Sign Back)",45,Plastic
70681,"Brick Curved, 3 x 1 with 1/3 Inverted Cutout",37,Plastic
77844,Plate 3 x 3 Corner,14,Plastic
973c14h14,"Torso, Light Bluish Gray Arms and Hands",60,Plastic
11096,Weapon Axe Head with Twin-Blade,73,Plastic
973c27h01pr0202,"Torso Overalls Black Print, White Arms, Yellow Hands",60,Plastic
646,Window 1 x 6 x 2 with Shutters,16,Plastic
6051c04,"Boat Hull Section, Small Bow 12 x 12 x 5 1/3 with Green Top [Complete Assembly]",35,Plastic
92710c02,Boat 28 x 8 with White Deck [Complete Assembly],35,Plastic
7049a,"Brick Special 2 x 4 with Wheel Holder Old, Opaque Bottom",29,Plastic
87802,"Large Figure Mask, Stormer",41,Plastic
78168,Plate Special 2 x 6 with Wall Mount Hook,9,Plastic
60900,"Large Figure Skeletal, Limb, Angular with Ball Joint and Ball Socket (Solek)",41,Plastic
38014,Equipment Cup / Teacup,27,Plastic
49612,Brick Round Corner 4 x 4 x 3 Quarter Dome Top,20,Plastic
38799,Equipment Cup / Teacup Saucer with Recessed Stud on Top [PLAIN],27,Plastic
31bc01,Window 1 x 3 x 2 Classic with Long Sill [Complete],16,Plastic
88067,Windscreen 8 x 4 2/3 x 3 2/3 Quarter Sphere [Outer] with Hinge Holes,47,Plastic
20841,"Sensor, Tilt, We-Do 2.0 2 x 4 x 1",45,Plastic
29b,"Window 1 x 1 x 2, Extended Lip, Hollow Stud [no Glass]",16,Plastic
4151c,Plate Special 8 x 8 with Grille [2 x 2 Diamond Opening Center],9,Plastic
65676,Road Sign Clip-on 2.2 x 2.667 Triangular with Open O Clip,38,Plastic
67075,Plate Special Swing 6 x 2 x 5 1/3,9,Plastic
6292,Duplo Toolo Tyre / Tire,4,Rubber
74747,"Vehicle Track, Train, 9V Curved",45,Plastic
453d,"Window 1 x 4 x 2 Classic with Short Sill, No Glass",16,Plastic
645a,"Window 1 x 6 x 2 (old type) with Extended Lip and Solid Studs, no Glass",16,Plastic
30924,Equipment Medical Bandage,27,Plastic
76795,"Brick Round Corner 5 x 5 x 1 Slope, Bottom Cut Outs, No Studs, Flat Top",20,Plastic
647,Road Sign Square [Plain],38,Plastic
40582,"Large Figure Weapon, Long Axle Ice Pick",41,Plastic
973pq4,"Minifig Torso with Tank Top, Braces & Yellow Skin Print",60,Plastic
87587,"Animal Body Part, Shark Head with Rounded Nose, Molded Eyes",75,Plastic
973c03h27,"Torso, Black Arms, White Hands [Plain]",60,Plastic
33036,"Scala, Building, Support L 40 Studs Long",42,Plastic
6125,"Animal / Creature Accessory, Horse Battle Helmet [Winged, One Clip]",74,Plastic
52345,Headdress Luminara Unduli,65,Plastic
30073,Door 1 x 6 x 8 Left,16,Plastic
76797,"Brick Round Corner, Curved 3 x 3 x 1 Quarter Circle",20,Plastic
645c,"Window 1 x 6 x 2 3-Pane, without Glass for Slotted Bricks",16,Plastic
973p2d,Minifig Torso with Windsurfboard Print sailboard,60,Plastic
87801,"Large Figure Chest Cover, Armour with Triple Spiked Shoulders",41,Plastic
4336,"Fabuland, Bed",42,Plastic
24199,"Creature Body Part, Dragon Head Lower Jaw with 1 Stud",75,Plastic
3897,Road Sign Wide Rectangle,38,Plastic
50340,"Hinge Plate 1 x 2 Locking with 2 Fingers on Side, 7 Teeth",18,Plastic
11334,"Large Figure Limb Cover, Armour with Spikes",41,Plastic
57360,"Hinge Cylinder 1 x 2 Locking with 2 Click Fingers and Axle Hole, 7 Teeth",18,Plastic
23422,Equipment Spiral Pole Attachment - 2 Bent Handles and 3 Internal Splines,27,Plastic
4492,"Animal Body Part, Horse Head",75,Plastic
645b,Window 1 x 6 x 2 Classic with Long Sill,16,Plastic
24946,Food Egg with 1.5mm Hole [Plain],27,Plastic
87790,"Large Figure Torso Cover, Armor, Small Triangular with Pincer End",41,Plastic
11255,Hair Long with Curls (Judge's Peruke),65,Plastic
2424,Crane Basket 2 x 3 x 2 with Non-Locking Hinge Fingers,34,Plastic
33037,"Scala, Building, Support L 18 Studs Long",42,Plastic
77107,Technic Beam Round 11 x 11,51,Plastic
65249,Technic Axle Pin 3L without Friction Ridges and 2L Axle,53,Plastic
67338,Food Croissant - Flat Ends,27,Plastic
15745,Rock - Heart Jewel with Shaft,33,Plastic
66967,"Equipment Drone Body, 4 Arms",27,Plastic
87555,Hat / Cap Hoth Rebel Trooper,65,Plastic
10173,Costume Ghost Shroud with Open Mouth,65,Plastic
68547,Cloud / Dust with Bar,69,Plastic
60797c01,Door 1 x 4 x 6 with 3 Panes and Stud Handle with Trans-Light Blue Glass,16,Plastic
453c,"Red Window 1 x 4 x 2, without Glass for Slotted Bricks",16,Plastic
973p2a,Minifig Torso with Chef Print,60,Plastic
973p1m,Minifig Torso with TV Logo Print,60,Plastic
28981,Hammock,27,Cloth
95227,"Boat Hull Section, Large Middle 8 x 16 x 2 1/3 with 5 Holes",35,Plastic
2756,Duplo Tile 2 x 2 x 1 [PLAIN],4,Plastic
31022,Duplo Door / Window 1 x 4 x 2 Pane with Curved Top,4,Plastic
36017,Weapon Sword Hilt with Dragon Head,73,Plastic
34172,Equipment Dish / Bowl [Plain],27,Plastic
15625,"Slope Curved 5 x 8 x 2/3, 4 Studs on Top",37,Plastic
6054,"Boat Hull Section, Small Middle 8 x 12",35,Plastic
61199,Weapon Lightsaber Hilt Short Curved with Ridges,73,Plastic
6055,Panel 6 x 6 x 6 Corner with Arched Window,23,Plastic
37308,"Sensor, Color, SPIKE",45,Plastic
11640,Musical Instrument Guitar Electric [Plain],27,Plastic
453b,"Window 1 x 4 x 2 Classic with Long Sill, No Glass",16,Plastic
44709,Weapon Gun / Blaster with Studs on Side,73,Plastic
23989,"Creature Body Part, Dragon Wing 13 x 8 [Plain]",75,Plastic
87781,Helmet Space,65,Plastic
87568,"Arm, Mechanical [2 Clips at 90°] [Plain]",60,Plastic
11278,"Large Figure Mask, Stormer",41,Plastic
45601,"Hub, Programmable, SPIKE 6-Port",45,Plastic
11250,Equipment Judge's Gavel,27,Plastic
98460,Duplo Fence 1 x 10 x 2 [Clip and Bar ends],4,Plastic
48457,Leg Skeleton / Dementor Stand,32,Plastic
57588,"Arm Mechanical, Bionicle",60,Plastic
973c27h01pr0013,"Torso Blue Corset and Necklace Print (Maiden), White Arms, Yellow Hands",60,Plastic
34993,"Storage, BYGGLEK Base, 32 x 44",17,Plastic
27938,Technic Worm Gear Short,52,Plastic
11252,Equipment Oval Tray,27,Plastic
10170,Food Pretzel,27,Plastic
10164,Santa Hat [Plain],65,Plastic
973p1n,Minifig Torso with Racing Jacket and Two Stars Red Print racers,60,Plastic
737,Plate Special 2 x 4 with Train Coupler Closed for Hook,9,Plastic
72326,Minifig Neckwear Armour Space with Shoulder Protection and High Back [Plain],71,Plastic
20312,"Creature Body Part, Wing 4 x 7 Right with Feathers and Handles for Clips",75,Plastic
6053c04,"Boat Hull Section, Small Stern 14 x 12 x 5 1/3 with Green Top [Complete Assembly]",35,Plastic
18896,"Vehicle Base, Motorcycle Chassis, Clip for Handle",36,Plastic
31021,Duplo Fence 1 x 6 x 2,4,Plastic
46524,Light and Sound Brick 2 x 6,45,Plastic
646bc01,Window 1 x 6 x 2 with Shutters [Old Style Extended Lip & Glass],16,Plastic
36752a,Equipment Wand [Individual],27,Plastic
20844,"Sensor, Motion, We-Do 2.0 2 x 4 x 1",45,Plastic
92238,"Large Figure Mask, Witch Doctor",41,Plastic
20313,"Creature Body Part, Wing 4 x 7 Left with Feathers and Handles for Clips",75,Plastic
85977,"Vehicle Track, Train, Plastic Narrow, Ramp 5 Bricks High",36,Plastic
44865,Brick Special 1 x 2 with Pin - Bottom Stud Holder,5,Plastic
973p25,Torso Hospital Red Cross Shirt and Stethoscope Print,60,Plastic
973c27h01pr1859,"Torso Sand Blue Overalls with Wheat Ear in Pocket Print, White Arms, Yellow Hands",60,Plastic
453a,"Window 1 x 4 x 2 Classic with Solid Studs, No Glass",16,Plastic
71294b,"Scala, Baseplate 44 x 44 with Twelve Holes",42,Plastic
67138,Plane Fuselage 26 x 24 x 1 2/3,35,Plastic
90981,"Insect Accessory, Spider Web, Hanging",74,Plastic
24217,Minifig Neckwear Jet Pack with 1 Stud and No Front,71,Plastic
70646,Ladder 16 x 2.5 with Three 2 x 2 Studs,32,Plastic
6810,"Scala, Building, Support Connector Brick, Pin Hole",42,Plastic
30185c04,Window Bay 3 x 8 x 6 with Trans-Clear Glass,16,Plastic
89509,Propeller 1 Blade 14L with Two Pin Holes and Four Axles,35,Plastic
33268,"Scala, Building, Support End 2.5",42,Plastic
36083f,Web Effect Two Branches Bars on Each End,74,Plastic
28884,"Ramp, 127 x 111 mm with Yellow Chevrons and Curb Markings Print",77,Cardboard/Paper
15536,Train Front 6 x 14 x 7 1/3,47,Plastic
6596,Tyre 81.6 x 14.2 Motorcycle Z Racing Tread,29,Rubber
30167,Hat Wide Brim Flat,65,Plastic
973c24h03,"Torso, Sand Blue Arms, Black Hands [Plain]",60,Plastic
15442,"Minifig Neckwear Beard, Long with Knot",71,Plastic
973c34h12,"Torso, Orange Arms, Dark Bluish Gray Hands [Plain]",60,Plastic
86996,Plate 1 x 1 x 2/3 with Open Stud,14,Plastic
30370,"Helmet Rebel Pilot, Center Ridge [Plain]",65,Plastic
47311,"Large Figure Skeletal, Limb, with 2 Ball Joints, and Hole (Toa Metru)",41,Plastic
47305,"Large Figure Skeletal, Torso (Toa Metru)",41,Plastic
30166,"Plate Special / Shield Rectangular with 4 Studs, Handle",9,Plastic
30172,Hat / Pith Helmet,65,Plastic
24073,"Hat, Wrapped Head Bandages",65,Plastic
33080,"Scala, Baseplate 44 x 22 x 1/3 without holes",42,Plastic
42862,Wedge Sloped 45° 3 x 3 Left,6,Plastic
34738,"Vehicle Track, Roller Coaster Ramp Small, 3 Bricks Elevation",36,Plastic
78256,Plate Special 1 x 2 with Clip Vertical on End,9,Plastic
36083e,Web Effect Large Bar on Back Handles on Sides,74,Plastic
815,"Train Level Crossing Gate Type 1, Crossbar with Red Stripes",36,Plastic
35020,"Storage, BYGGLEK Base, 22 x 32",17,Plastic
20439,"Animal Body Part, Dinosaur, Arm, Left, with Elbow Spikes",75,Plastic
